"BehaviorSpace results (NetLogo 6.1.0)"
"Citizen_Model_Experiments.nlogo"
"IncreaseEnforcements"
"11/13/2020 00:03:17:908 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","814","0","784"
"[run number]","1","2","3","4"
"debug?","false","false","false","false"
"verbose?","false","false","false","false"
"resolution","45","45","45","45"
"number-cw","3","3","3","3"
"number-police-officers","4","4","4","4"
"number-supported-initiatives","10","10","10","10"
"number-waste-collectors","4","4","4","4"
"interaction-chance","20","20","20","20"
"random-seed","1","2","3","4"
"[reporter]","mean [pls] of citizens","mean [pls] of citizens","mean [pls] of citizens","mean [pls] of citizens"
"[final]","99.77156801441073","100.01272857142865","100.0126685714286","100.01154357142859"
"[min]","39.82878105975828","40.542336217609346","38.9998086275146","38.90826832538408"
"[max]","99.77347301441075","100.01478571428574","100.01454142857148","100.01460571428579"
"[mean]","85.8858155817876","86.76677370323269","86.01321021327387","85.41897769378986"
"[steps]","36167","36167","36167","36167"

"[all run data]","mean [pls] of citizens","mean [pls] of citizens","mean [pls] of citizens","mean [pls] of citizens"
,"40.015267488329904","40.72952978903815","39.18400005608619","38.981870230146164"
,"40.019763202615614","40.734355503323876","39.18854291322907","38.98630594443187"
,"40.023573202615644","40.73848264618101","39.19232719894336","38.989117373003324"
,"40.02671463118707","40.74178693189529","39.19532291322909","38.991513087289036"
,"40.0292667740442","40.744384074752425","39.19785791322906","38.993409515860456"
,"40.031304631187076","40.7466062176096","39.20001577037193","38.99433951586047"
,"40.032785345472796","40.74847264618101","39.201815770371944","38.9950466587176"
,"40.0339917740442","40.750062646181014","39.20308648465766","38.9956273730033"
,"40.03526463118708","40.751547646181","39.20438934180049","38.99628523014618"
,"40.03676248832993","40.75319978903815","39.20574148465766","38.997007373003306"
,"40.03847891690136","40.75505336046673","39.20722648465767","38.997821658717626"
,"40.040634631187054","40.757217646181005","39.20925148465765","38.99880308728903"
,"40.04331963118706","40.759846931895325","39.21169862751481","39.00016808728903"
,"40.046467488329924","40.76309978903816","39.214728627514816","39.00274165871765"
,"40.050277488329954","40.76703407475247","39.21834148465766","39.00582737300331"
,"40.054591059758515","40.77147836046676","39.222601484657694","39.0092495158605"
,"40.05943820261567","40.77639836046677","39.227444341800556","39.013031658717615"
,"40.0646346311871","40.781656931895355","39.232591484657696","39.018243087289044"
,"40.0699660597585","40.78715121760962","39.238004341800554","39.02352951586047"
,"40.07544748832997","40.79264550332394","39.24351577037199","39.029010944431924"
,"40.08097177404426","40.79814407475249","39.24906148465772","39.03449237300335"
,"40.086504631187104","40.80371121760966","39.254607198943425","39.04003380157477"
,"40.09205891690138","40.809261217609645","39.26013577037201","39.04557523014619"
,"40.09758748833","40.81480264618111","39.265642913229186","39.0511338015748"
,"40.00786939309189","40.772707884276315","39.27118434180059","39.00902189681287"
,"40.01339796452047","40.77820216999061","39.27674291322918","39.014631896812915"
,"40.01892225023477","40.78379074141921","39.28229719894348","39.02016903967006"
,"40.02440367880618","40.78935359856206","39.28783862751488","39.02568903967008"
,"40.02989367880621","40.794890741419216","39.293388627514894","39.03119618252722"
,"40.035443678806196","40.800462169990645","39.2989129132292","39.036694753955764"
,"40.04098082166336","40.805982169990635","39.30444577037206","39.04223189681292"
,"40.046462250234796","40.811527884276366","39.309888627514944","39.04777332538435"
,"40.051776535949095","40.81680359856209","39.31525005608634","39.0530747539558"
,"40.05685939309194","40.82161645570495","39.32011434180064","39.05783189681296"
,"40.06145796452053","40.82592788427639","39.3244171989435","39.06203189681294"
,"40.06441725023485","40.82892359856208","39.32823577037206","39.06564903967009"
,"40.06762725023483","40.831276455705","39.331381484657804","39.06783261109867"
,"40.07035296452056","40.833391455705005","39.33392505608639","39.069621896812954"
,"40.07148010737771","40.83503074141925","39.33605505608637","39.07114332538439"
,"40.072307250234836","40.83621788427641","39.33775434180066","39.07225118252726"
,"40.07287296452057","40.837107169990695","39.33888148465781","39.07300118252724"
,"40.073453678806274","40.837739312847816","39.33964434180065","39.0736783253844"
,"40.07410725023486","40.838718598562146","39.34076934180068","39.07457618252726"
,"40.07491725023484","40.83996359856211","39.34223719894353","39.0757483253844"
,"40.07594367880628","40.84160074141927","39.34423434180069","39.07726118252725"
,"40.07726153594915","40.84358931284781","39.346730770372105","39.0790526110987"
,"40.07894796452057","40.845929312847865","39.349949341800674","39.08117189681298"
,"40.08095582166343","40.84874502713356","39.35364148465781","39.08361046824155"
,"40.08429867880627","40.853131455704975","39.35813934180069","39.08665761109872"
,"40.08912867880628","40.85799359856213","39.363200770372124","39.09018261109869"
,"40.094314393091985","40.8631921699907","39.36850219894353","39.095222611098706"
,"40.09976582166342","40.86862431284787","39.3738807703721","39.100560468241554"
,"40.10518725023488","40.87415288427641","39.37942648465785","39.10594761109872"
,"40.11063010737773","40.87963002713356","39.384933627515","39.11150189681301"
,"40.11614153594919","40.8851971699907","39.39041505608642","39.11705618252731"
,"40.12166582166347","40.89076859856219","39.39597362751501","39.12260189681302"
,"40.12717296452061","40.89629716999077","39.40151505608643","39.128070468241596"
,"40.037467726425376","40.80660050332408","39.359458865610264","39.08598427776541"
,"40.04302629785395","40.812133360466966","39.36499172275311","39.09153427776544"
,"40.04849486928251","40.817674789038385","39.370503151324556","39.09704570633685"
,"40.05398058356823","40.82319907475268","39.376014579895994","39.10255713490829"
,"40.05949201213967","40.82874478903838","39.38158172275314","39.108089992051156"
,"40.06500344071113","40.834264789038386","39.3871402941817","39.113629277765426"
,"40.07048058356827","40.8397847890384","39.39268172275314","39.119153563479735"
,"40.07597915499684","40.845231931895555","39.39821457989599","39.124669277765456"
,"40.081349154996836","40.8505290747527","39.402258151324595","39.13003927776547"
,"40.086294869282554","40.854358360466996","39.40604672275315","39.13504927776548"
,"40.089639869282585","40.85787693189558","39.40937243703887","39.139523563479756"
,"40.09355701213973","40.860763360467004","39.41220100846745","39.14245284919406"
,"40.0959848692826","40.86322978903844","39.414588151324615","39.14540142062264"
,"40.097409869282565","40.86522907475274","39.41652100846746","39.14757856347977"
,"40.098423440711166","40.86624907475273","39.41805100846747","39.14901856347978"
,"40.09925058356832","40.86693478903849","39.41900886561032","39.15009427776549"
,"40.09997272642547","40.86752193189559","39.419716008467454","39.150784277765496"
,"40.10070129785404","40.86811550332419","39.420573151324604","39.151315706336916"
,"40.1014105835683","40.86891264618134","39.421408865610324","39.15218570633694"
,"40.10225486928262","40.86974407475273","39.42271386561033","39.15334713490838"
,"40.10335844071118","40.870875503324186","39.42432315132461","39.154924277765495"
,"40.1046591549969","40.872319789038464","39.42604815132461","39.15683570633693"
,"40.10629844071117","40.87409836046703","39.428998865610325","39.15923570633692"
,"40.10926844071117","40.87606121760988","39.4325924370389","39.16205570633693"
,"40.112793440711194","40.879560503324164","39.43692957989605","39.16531284919406"
,"40.11656058356836","40.8844505033242","39.441896722753214","39.17013642062267"
,"40.1219091549969","40.88976478903847","39.4470802941818","39.17530499205122"
,"40.12726201213978","40.89516050332419","39.452574579896066","39.180670706336954"
,"40.13272201213978","40.90058621760995","39.45805172275322","39.186126420622685"
,"40.13819915499691","40.90610193189568","39.46361029418183","39.19168499205126"
,"40.14367201213981","40.91157907475278","39.469164579896095","39.19722642062266"
,"40.14920915499694","40.91715050332422","39.47471457989611","39.20281499205128"
,"40.154746297854096","40.92270050332425","39.48025600846753","39.20839070633697"
,"40.11263867880646","40.880605741419494","39.438122675134196","39.11868975395604"
,"40.118145821663596","40.88616002713377","39.44370267513421","39.124231182527474"
,"40.12368296452077","40.89172288427666","39.449252675134204","39.129738325384615"
,"40.129202964520765","40.89728145570523","39.454776960848505","39.13527975395605"
,"40.13474010737793","40.90280574141951","39.46033981799137","39.14082975395606"
,"40.14029010737792","40.9083600271338","39.46588124656283","39.146418325384644"
,"40.14579296452081","40.913858598562385","39.471379817991384","39.15189118252751"
,"40.15125296452082","40.91935716999093","39.476826960848534","39.15733832538464"
,"40.1565029645208","40.92474002713381","39.48214553227711","39.161304753956095"
,"40.16162010737797","40.92991288427666","39.48585696084853","39.164969039670396"
,"40.16621010737795","40.93468716999097","39.4891998179914","39.1671461825275"
,"40.17015296452084","40.93871145570528","39.49284267513427","39.16902546824181"
,"40.1733115359494","40.94187859856239","39.49519338941998","39.170598325384674"
,"40.17585725023511","40.94452288427672","39.49696338941997","39.171860468241825"
,"40.1774065359494","40.94656931284815","39.49862410370569","39.17283332538467"
,"40.17863653594941","40.94785716999096","39.49984338941999","39.173651896813254"
,"40.179495821663714","40.94897788427669","39.500844103705695","39.17409761109895"
,"40.18031439309228","40.94982859856241","39.50175267513427","39.17449189681325"
,"40.181291535949406","40.95082074141956","39.502768389420005","39.17523332538467"
,"40.182482964520844","40.95196931284812","39.5040541037057","39.176208325384664"
,"40.184083678806566","40.953437169991005","39.5055948179914","39.177352611098954"
,"40.18599725023512","40.955590741419584","39.50748267513427","39.17880332538468"
,"40.18850653594942","40.95806788427672","39.510574817991426","39.18128046824182"
,"40.19159653594943","40.960872884276746","39.51421124656287","39.1843297539561"
,"40.195085107378","40.9642264557053","39.518574103705724","39.187694039670404"
,"40.1989143930923","40.96796359856241","39.52344053227715","39.19261618252753"
,"40.20283367880656","40.9719557414196","39.52878696084857","39.19781475395612"
,"40.20690725023513","40.97733216999103","39.53421696084859","39.203231896813286"
,"40.21231153594944","40.98281788427675","39.5397069608486","39.20876903967042"
,"40.21787010737803","40.98837216999104","39.5452569608486","39.214310468241834"
,"40.223390107378016","40.99390931284819","39.55084553227718","39.21984332538474"
,"40.22888867880661","40.99943359856249","39.55639981799147","39.225397611099005"
,"40.234387250235194","41.00496216999107","39.561958389420056","39.23092618252757"
,"40.192266774044704","40.91526550332439","39.51992791322957","39.188857134908545"
,"40.197773916901845","40.92081550332441","39.525452198943846","39.1943899920514"
,"40.20331963118757","40.926361217610136","39.53105362751531","39.19999570633713"
,"40.208848202616146","40.931919789038695","39.53654791322959","39.205470706337145"
,"40.21434248833045","40.93749121761013","39.542050770372434","39.211024992051414"
,"40.2198753454733","40.943011217610156","39.54759648465819","39.21655784919428"
,"40.22536534547331","40.94857836046727","39.55313362751532","39.22209927776571"
,"40.230748202616184","40.95407693189587","39.558623627515345","39.22758499205145"
,"40.23603248833047","40.9593826461816","39.5639464846582","39.232873563480034"
,"40.24102105975905","40.964349789038735","39.56890077037251","39.23796499205146"
,"40.24540534547333","40.966608360467326","39.57322077037249","39.24231927776573"
,"40.2492239169019","40.96857550332447","39.576953627515344","39.246047849194326"
,"40.25164963118765","40.97097550332443","39.57934291322961","39.248385706337174"
,"40.25371105975906","40.97233407475302","39.581196484658236","39.250839277765756"
,"40.255772488330486","40.97351264618159","39.58330291322965","39.25287713490861"
,"40.25699177404479","40.97437621761017","39.5845007703725","39.25399356348003"
,"40.25794534547336","40.97505121761017","39.585340770372504","39.254647134908616"
,"40.25872320261623","40.97559121761015","39.58619362751537","39.255362849194285"
,"40.25978391690193","40.97643121761018","39.58722219894392","39.25623284919434"
,"40.261065345473355","40.97742764618161","39.58857219894393","39.25745427776577"
,"40.26263820261623","40.978728360467365","39.5902564846582","39.25906999205148"
,"40.26456677404478","40.98024550332447","39.59236077037251","39.26124284919435"
,"40.266998916901954","40.982122646181594","39.59478648465821","39.26368356348005"
,"40.26979748833053","40.985401217610196","39.59752505608679","39.26668784919432"
,"40.27312534547338","40.99012407475307","39.60076719894396","39.27020427776578"
,"40.27800248833052","40.99522193189592","39.60450219894398","39.27405499205148"
,"40.28319248833053","41.000660503324504","39.60967291322968","39.279454992051505"
,"40.28852820261625","41.0060755033245","39.615120056086816","39.28493642062294"
,"40.29393677404481","41.011651217610215","39.62055434180113","39.29049499205149"
,"40.299439631187695","41.01718836046739","39.626070056086846","39.2959935634801"
,"40.30497248833055","41.0227340747531","39.63156862751541","39.30153499205153"
,"40.31048391690199","41.02830121761026","39.637110056086875","39.30705070633722"
,"40.31596105975915","41.03385121761024","39.64263434180114","39.31260070633725"
,"40.32147248833054","40.99178645570547","39.60054815132495","39.31815499205151"
,"40.326979631187726","40.997366455705496","39.60605529418212","39.323662134908695"
,"40.3325082026163","41.00292931284836","39.61158815132496","39.32919927776585"
,"40.33803248833058","41.0084407414198","39.61712529418212","39.334723563480125"
,"40.34353105975917","41.013965027134105","39.62264957989641","39.340260706337254"
,"40.3490210597592","41.019527884276926","39.62813957989642","39.34579999205156"
,"40.35451105975919","41.02512931284839","39.63365957989642","39.351349992051574"
,"40.36000963118778","41.030636455705555","39.63918386561071","39.35687427776585"
,"40.36551248833063","41.03619931284839","39.64469957989641","39.362398563480156"
,"40.370976774044934","41.04173216999128","39.65023243703929","39.36792284919445"
,"40.37652248833064","41.04726502713413","39.65577815132501","39.37345142062302"
,"40.3820553454735","41.05141788427698","39.66133243703931","39.37901856348019"
,"40.38746820261637","41.055555741419866","39.66547457989646","39.384491420623036"
,"40.39274820261637","41.06075645570557","39.66951600846789","39.3897542777659"
,"40.39738105975924","41.06446359856271","39.67323815132504","39.39459284919448"
,"40.40139463118779","41.067647884277044","39.67650172275361","39.39874784919449"
,"40.40466034547354","41.070497884276996","39.6793260084679","39.402161420623045"
,"40.40790034547352","41.0733885985627","39.68210315132504","39.405360706337326"
,"40.41157534547353","41.07652359856274","39.685071008467915","39.409348563480194"
,"40.416062488330674","41.080029312848445","39.68834315132503","39.41384213490879"
,"40.4209932026164","41.083980741419865","39.69207386561075","39.418824277765914"
,"40.426234631187796","41.08813788427703","39.69607672275364","39.42422856348021"
,"40.431553202616406","41.09232288427701","39.700146008467925","39.42970142062306"
,"40.43706463118783","41.096520741419894","39.704283865610755","39.43525142062306"
,"40.44258891690211","41.100716455705594","39.708453865610785","39.44077142062306"
,"40.44812605975929","41.106270741419884","39.712649579896485","39.44631284919451"
,"40.45365463118788","41.11179931284848","39.7168195798965","39.45189713490882"
,"40.45917891690214","41.1173450271342","39.72234386561079","39.45743427776596"
,"40.464698916902144","41.12290359856276","39.72788529418221","39.46297142062311"
,"40.470244631187875","41.12846216999135","39.73340529418226","39.46847427776597"
,"40.47578605975928","41.134012169991365","39.73892957989654","39.47397284919455"
,"40.4813360597593","41.139557884277096","39.74446672275367","39.47947142062311"
,"40.48686463118788","41.1450993128485","39.74998243703939","39.485017134908865"
,"40.39714225023551","41.150683598562786","39.70792196084891","39.442913801575514"
,"40.40264939309268","41.15622931284852","39.7134205322775","39.44845523014694"
,"40.408173678806975","41.16177502713423","39.718940532277514","39.454039515861254"
,"40.413689393092696","41.16731645570568","39.724451960848945","39.45961951586124"
,"40.41921796452127","41.17285788427713","39.73002338942039","39.46516951586125"
,"40.42472939309271","41.17840359856283","39.73551338942039","39.47074951586127"
,"40.43021082166416","41.18393216999141","39.74104196084895","39.476316658718396"
,"40.435726535949875","41.189465027134254","39.7465533894204","39.48186880157554"
,"40.44122082166416","41.19502788427713","39.752099103706115","39.48741880157555"
,"40.446736535949874","41.20059502713431","39.756277675134704","39.49155880157558"
,"40.44957796452131","41.206123598562904","39.76043481799183","39.49708951586129"
,"40.45237225023559","41.211656455705736","39.7659826751347","39.50263094443273"
,"40.4577465359499","41.21717216999145","39.77013767513471","39.506753801575584"
,"40.46037582166418","41.22236216999145","39.774146960849","39.51067094443276"
,"40.46279510737845","41.22702288427715","39.7778112465633","39.514240944432764"
,"40.464937964521326","41.2313128842772","39.78089053227755","39.51720237300418"
,"40.4669008216642","41.23507574142005","39.783665532277595","39.51971808728989"
,"40.468773678807025","41.23887074142006","39.78644696084902","39.52212023014705"
,"40.47065725023561","41.242751455705765","39.789382675134725","39.524955230147036"
,"40.47291796452131","41.24728788427717","39.79278981799188","39.528317373004214"
,"40.475502250235614","41.25232788427721","39.796477675134746","39.53214451586132"
,"40.4782622502356","41.257678598562926","39.80054267513474","39.53614094443278"
,"40.48104796452134","41.263181455705784","39.80601124656333","39.541624515861365"
,"40.485207250235625","41.26875288427726","39.81157410370618","39.547153087289935"
,"40.490718678807056","41.27434145570584","39.817145532277614","39.552690230147086"
,"40.49624296452141","41.27989574142011","39.82269553227761","39.55819737300422"
,"40.50178010737852","41.28546288427725","39.82826696084904","39.563738801575674"
,"40.50729153594993","41.29104288427727","39.83379553227763","39.569284515861405"
,"40.512802964521384","41.29656716999156","39.839341246563336","39.57482594443283"
,"40.51828010737857","41.302117169991554","39.844874103706225","39.58039737300425"
,"40.52380867880713","41.30765002713444","39.85043696084909","39.585951658718535"
,"40.52935439309283","41.313208598562994","39.855969817991934","39.59146308728997"
,"40.53488725023571","41.31873288427731","39.86151981799194","39.59699165871857"
,"40.44514344071192","41.276629550943994","39.81941219894435","39.55490975395666"
,"40.45067201214048","41.282158122372564","39.8249793418015","39.56045975395667"
,"40.456170583569055","41.287673836658264","39.83052077037291","39.56600975395667"
,"40.46174629785477","41.29322383665828","39.83604505608721","39.571529753956675"
,"40.46725344071192","41.298782408086836","39.84158219894436","39.57710118252812"
,"40.47272629785479","41.30434526522972","39.847149341801504","39.58265546824242"
,"40.478250583569086","41.30988240808686","39.85269505608722","39.588184039670985"
,"40.48373201214051","41.315346693801146","39.8581636275158","39.593712611099576"
,"40.489153440711966","41.3206781223726","39.863512198944385","39.59899261109956"
,"40.49296558356907","41.32574383665833","39.868633627515806","39.60404118252814"
,"40.49632558356909","41.33014526522974","39.87323648465868","39.608579753956725"
,"40.498279869283394","41.33401526522973","39.87708291323011","39.61140189681384"
,"40.49991272642625","41.33738597951546","39.880112913230136","39.614451182528136"
,"40.50179629785482","41.33958455094401","39.88197291323012","39.61679546824242"
,"40.50283558356908","41.34119597951548","39.883417198944414","39.61816903967104"
,"40.503577012140525","41.342923122372625","39.88486362751586","39.61922546824245"
,"40.504078440711936","41.34381669380118","39.885635056087274","39.62003975395673"
,"40.504562726426265","41.344765979515486","39.886543627515856","39.62059689681385"
,"40.505194869283386","41.34597883665834","39.887484341801546","39.62137689681386"
,"40.5061098692834","41.34739312237261","39.88876577037298","39.62241832538527"
,"40.50726058356914","41.34918669380118","39.890368627515834","39.62383046824246"
,"40.508634154997694","41.35120955094404","39.89243219894443","39.625726896813866"
,"40.510237012140564","41.35359240808694","39.894900770372985","39.62819546824243"
,"40.51202201214056","41.356341693801184","39.89776791323017","39.631079753956726"
,"40.5152491549977","41.35956455094408","39.90105934180156","39.634474039671"
,"40.520014869283415","41.36332312237265","39.904766484658715","39.639250468242444"
,"40.525226297854864","41.36736669380122","39.908722198944425","39.64443403967103"
,"40.5306520121406","41.372698122372626","39.91412862751586","39.64985975395674"
,"40.53615486928344","41.3780595509441","39.919597198944444","39.65541832538531"
,"40.5416620121406","41.38351955094407","39.92511719894447","39.66095546824247"
,"40.547156297854876","41.389026693801256","39.93062005608728","39.66648832538534"
,"40.55264201214061","41.394619550944114","39.93617005608733","39.6720554682425"
,"40.55817058356918","41.400186693801245","39.941690056087346","39.67758403967107"
,"40.46847391690252","41.358074789039364","39.947244341801635","39.58789165871867"
,"40.4739682026168","41.36364193189653","39.952764341801625","39.59344594443298"
,"40.47950963118823","41.3691962176108","39.95830148465876","39.59897023014729"
,"40.48502534547395","41.374716217610825","39.9638514846588","39.60452451586156"
,"40.490536774045395","41.38027050332509","39.96937148465879","39.61007023014727"
,"40.49608677404542","41.38585478903939","39.97490005608735","39.61556880157586"
,"40.501576774045404","41.39143050332511","39.98043719894453","39.62112308729015"
,"40.50700248833112","41.39694193189654","39.985845770373096","39.626673087290136"
,"40.512308202616865","41.4022347890394","39.99101005608737","39.63213308729016"
,"40.51738034547403","41.40605764618226","39.99586148465882","39.637438801575875"
,"40.52082177404544","41.409567646182275","40.00020719894454","39.642063087290175"
,"40.52377463118828","41.413675503325116","40.00384577037312","39.645058801575914"
,"40.52538177404542","41.41619550332515","40.00673434180169","39.647471658718764"
,"40.52665463118829","41.418218360468","40.00904434180168","39.64997665871874"
,"40.52765320261686","41.419748360468","40.01097291323023","39.65156023014734"
,"40.528326059759735","41.420886217610835","40.012421484658844","39.65247737300448"
,"40.528842488331186","41.42167050332515","40.01350791323023","39.65305594443305"
,"40.52934605975973","41.422677646182294","40.01464577037314","39.65350380157591"
,"40.529980345474","41.424008360468015","40.015997913230265","39.65403951586162"
,"40.53080963118831","41.4257376461823","40.01771005608739","39.654851658718776"
,"40.53186177404543","41.42753764618228","40.01976291323026","39.65583094443304"
,"40.533231059759714","41.429695503325135","40.02232577037312","39.65716808729021"
,"40.535031059759746","41.43311336046804","40.025332198944575","39.6588330872902"
,"40.53810391690259","41.43710121761089","40.029002913230286","39.660765944433045"
,"40.54266177404546","41.44156264618231","40.03326077037314","39.66298594443306"
,"40.5476439169026","41.446544789039436","40.037968627516","39.66782665871878"
,"40.55293248833119","41.451766931896614","40.0431543418017","39.673042373004506"
,"40.55835391690264","41.45704264618231","40.04855434180173","39.678480944433076"
,"40.56382677404551","41.462498360468054","40.0540314846589","39.68391094443308"
,"40.56926534547405","41.468044074753784","40.059585770373154","39.68944808729023"
,"40.57475534547409","41.4735940747538","40.0651057703732","39.694959515861655"
,"40.58028820261694","41.479139789039486","40.070634341801764","39.700543801575954"
,"40.58579963118839","41.484659789039505","40.07616291323034","39.70606808729025"
,"40.591341059759785","41.49017121761095","40.08170862751606","39.71159665871883"
,"40.5968353454741","41.495699789039534","40.087241484658904","39.71709094443311"
,"40.602368202616944","41.50129693189664","40.09277005608749","39.72265380157595"
,"40.60789677404556","41.50685121761098","40.098281484658955","39.72821665871886"
,"40.613433916902686","41.51238407475382","40.10385719894467","39.73377523014742"
,"40.61894105975982","41.517912646182396","40.109351484658944","39.739303801576"
,"40.62449534547411","41.52342836046813","40.11490577037325","39.74484523014743"
,"40.62998105975985","41.5288669318967","40.12039148465896","39.750313801576"
,"40.63534248833126","41.53412978903956","40.12573148465897","39.755726658718864"
,"40.64043820261699","41.53917407475385","40.130775770373276","39.7608566587189"
,"40.64506677404557","41.543729789039574","40.135160056087564","39.76533094443317"
,"40.64889820261701","41.547638360468184","40.138841484659","39.76912380157604"
,"40.65196677404557","41.55096836046813","40.14183719894471","39.772205230147456"
,"40.654478202617014","41.553736931896744","40.144200770373246","39.774723087290326"
,"40.65642605975989","41.55599764618246","40.146140056087575","39.77666023014748"
,"40.65793034547417","41.55785336046816","40.14762077037326","39.77798451586177"
,"40.659059631188434","41.55940478903958","40.14880577037326","39.77906023014747"
,"40.66024248833131","41.56088978903958","40.1499136275161","39.78012094443321"
,"40.661553916902754","41.562439074753875","40.15102577037325","39.781340230147485"
,"40.66340105975993","41.56437836046817","40.15240148465897","39.783086658718915"
,"40.66556534547419","41.56659836046814","40.154432913230416","39.78523380157607"
,"40.66828677404562","41.56952121761102","40.15695077037327","39.78779237300463"
,"40.671719631188445","41.57300550332529","40.160310770373286","39.79093808729034"
,"40.67567963118849","41.57716907475388","40.16440577037326","39.79488737300463"
,"40.68007034547423","41.58200121761103","40.16901291323042","39.79932737300466"
,"40.68511891690277","41.58713978903962","40.17399077037329","39.80427951586178"
,"40.690328202617074","41.59250121761106","40.179215056087585","39.80960665871894"
,"40.69572391690278","41.59796978903963","40.18466219894474","39.81506665871893"
,"40.70114534547424","41.60348978903965","40.190160770373325","39.82058665871896"
,"40.70659677404566","41.60903121761108","40.19566791323046","39.82610665871896"
,"40.71212534547423","41.614619789039665","40.20125219894473","39.83162665871897"
,"40.717641059759934","41.62017836046823","40.206793627516205","39.8371680872904"
,"40.723126774045696","41.62567693189683","40.212313627516174","39.842748087290396"
,"40.63340439309329","41.63123121761111","40.217876484659044","39.800696182528505"
,"40.63892439309331","41.6367812176111","40.22342219894479","39.80625903967133"
,"40.644482964521906","41.642305503325396","40.228933627516206","39.81181761109995"
,"40.64996867880761","41.64786407475399","40.234483627516205","39.817337611099944"
,"40.65547153595044","41.65342264618255","40.24002934180193","39.822874753957095"
